customer_ID,timestamp,transaction_type,transaction_amount,product_used,customer_tenure,transaction_frequency
58,2020-10-30 00:30:07.077508,payment,180.86,investment_account,5,18
58,2021-08-31 00:30:07.077508,payment,37.62,investment_account,5,18
58,2021-10-16 00:30:07.077508,payment,165.91,credit_card,5,18
58,2021-09-03 00:30:07.077508,payment,157.84,savings_account,5,18
58,2024-08-08 00:30:07.077508,withdrawal,67.21,savings_account,5,18
59,2024-08-03 00:30:07.078510,transfer,128.86,platinum_credit_card,1,12
59,2024-08-23 00:30:07.078510,payment,38.55,personal_loan,1,12
59,2024-03-02 00:30:07.078510,payment,64.3,investment_account,1,12
59,2024-10-26 00:30:07.078510,transfer,158.92,low_interest_loan,1,12
59,2024-09-26 00:30:07.078510,transfer,210.07,personal_loan,1,12
59,2024-10-19 00:30:07.078510,deposit,3.11,high_yield_savings_account,1,12
59,2024-07-26 00:30:07.078510,deposit,178.78,investment_account,1,12
59,2024-03-09 00:30:07.078510,withdrawal,56.83,high_yield_savings_account,1,12
59,2024-11-07 00:30:07.079511,payment,86.15,basic_checking_account,1,12
59,2024-05-23 00:30:07.079511,deposit,104.36,investment_account,1,12
59,2024-03-17 00:30:07.079511,deposit,75.35,investment_account,1,12
59,2025-01-21 00:30:07.079511,payment,104.51,platinum_credit_card,1,12
59,2024-04-10 00:30:07.079511,deposit,90.36,savings_account,1,12
59,2024-09-09 00:30:07.079511,deposit,124.25,investment_account,1,12
59,2024-07-13 00:30:07.079511,payment,119.29,high_yield_savings_account,1,12
59,2024-05-15 00:30:07.079511,withdrawal,59.51,savings_account,1,12
59,2024-10-08 00:30:07.080510,withdrawal,88.56,investment_account,1,12
59,2024-10-01 00:30:07.080510,withdrawal,102.21,low_interest_loan,1,12
59,2024-07-11 00:30:07.080510,transfer,133.91,personal_loan,1,12
59,2024-07-31 00:30:07.080510,deposit,81.45,savings_account,1,12
59,2024-11-22 00:30:07.080510,payment,143.24,retirement_account,1,12
59,2024-06-19 00:30:07.080510,payment,34.46,savings_account,1,12
59,2024-09-16 00:30:07.080510,payment,109.61,investment_account,1,12
59,2025-02-04 00:30:07.080510,deposit,149.06,premium_checking_account,1,12
59,2024-12-26 00:30:07.081510,transfer,141.05,savings_account,1,12
59,2024-12-03 00:30:07.081510,withdrawal,54.42,high_yield_savings_account,1,12
59,2024-11-06 00:30:07.081510,deposit,152.39,credit_card,1,12
59,2024-12-01 00:30:07.081510,deposit,132.63,personal_loan,1,12
59,2024-06-22 00:30:07.081510,deposit,210.91,platinum_credit_card,1,12
59,2024-09-19 00:30:07.081510,deposit,102.87,personal_loan,1,12
59,2025-01-05 00:30:07.081510,transfer,4.79,personal_loan,1,12
59,2024-02-29 00:30:07.081510,deposit,89.34,basic_checking_account,1,12
59,2024-06-03 00:30:07.082510,payment,31.46,personal_loan,1,12
59,2024-03-24 00:30:07.082510,deposit,159.74,low_interest_loan,1,12
59,2024-11-05 00:30:07.082510,payment,133.04,platinum_credit_card,1,12
59,2024-05-08 00:30:07.082510,withdrawal,54.11,premium_checking_account,1,12
59,2024-07-20 00:30:07.082510,deposit,170.77,low_interest_loan,1,12
59,2024-08-10 00:30:07.082510,withdrawal,79.26,basic_checking_account,1,12
59,2024-11-08 00:30:07.082510,withdrawal,125.24,low_interest_loan,1,12
59,2024-08-25 00:30:07.082510,payment,103.41,retirement_account,1,12
59,2025-01-20 00:30:07.083510,payment,110.68,low_interest_loan,1,12
59,2024-05-22 00:30:07.083510,transfer,34.98,premium_checking_account,1,12
59,2024-12-02 00:30:07.083510,payment,114.65,investment_account,1,12
59,2024-05-14 00:30:07.083510,payment,73.1,investment_account,1,12
59,2024-12-05 00:30:07.083510,deposit,97.06,savings_account,1,12
59,2024-12-06 00:30:07.083510,deposit,88.95,retirement_account,1,12
59,2024-08-19 00:30:07.084510,payment,154.3,platinum_credit_card,1,12
59,2024-09-29 00:30:07.084510,withdrawal,82.92,high_yield_savings_account,1,12
59,2024-12-26 00:30:07.084510,transfer,50.01,premium_checking_account,1,12
59,2024-12-04 00:30:07.084510,withdrawal,209.68,basic_checking_account,1,12
60,2024-10-30 00:30:07.084510,payment,211.83,savings_account,2,17
60,2023-09-11 00:30:07.084510,payment,117.86,premium_checking_account,2,17
60,2023-06-08 00:30:07.084510,deposit,67.47,investment_account,2,17
60,2023-08-13 00:30:07.085510,payment,83.67,personal_loan,2,17
60,2024-06-25 00:30:07.085510,deposit,48.38,low_interest_loan,2,17
60,2024-05-16 00:30:07.085510,payment,130.36,low_interest_loan,2,17
60,2024-03-22 00:30:07.085510,payment,39.7,premium_checking_account,2,17
60,2024-01-31 00:30:07.085510,deposit,55.7,retirement_account,2,17
60,2024-08-25 00:30:07.085510,transfer,157.56,low_interest_loan,2,17
60,2023-02-27 00:30:07.085510,transfer,71.64,retirement_account,2,17
60,2024-08-02 00:30:07.086510,deposit,129.11,savings_account,2,17
60,2023-10-16 00:30:07.086510,withdrawal,130.1,basic_checking_account,2,17
60,2023-05-16 00:30:07.086510,withdrawal,75.47,credit_card,2,17
60,2023-10-16 00:30:07.086510,withdrawal,249.32,personal_loan,2,17
60,2024-04-09 00:30:07.086510,withdrawal,95.55,high_yield_savings_account,2,17
60,2024-03-03 00:30:07.086510,transfer,65.56,premium_checking_account,2,17
60,2023-11-07 00:30:07.086510,transfer,158.53,platinum_credit_card,2,17
60,2024-09-26 00:30:07.086510,withdrawal,17.24,savings_account,2,17
60,2024-01-01 00:30:07.087510,transfer,89.62,basic_checking_account,2,17
60,2025-01-09 00:30:07.087510,transfer,166.07,platinum_credit_card,2,17
60,2025-02-06 00:30:07.087510,payment,73.02,low_interest_loan,2,17
60,2024-05-01 00:30:07.087510,transfer,187.04,high_yield_savings_account,2,17
60,2025-01-14 00:30:07.087510,payment,73.78,investment_account,2,17
60,2023-06-17 00:30:07.087510,deposit,220.31,savings_account,2,17
60,2023-08-14 00:30:07.087510,payment,122.3,high_yield_savings_account,2,17
60,2023-11-13 00:30:07.087510,payment,114.99,premium_checking_account,2,17
60,2024-05-29 00:30:07.088511,transfer,81.54,retirement_account,2,17
60,2024-01-07 00:30:07.088511,transfer,87.98,low_interest_loan,2,17
60,2025-02-12 00:30:07.088511,payment,115.04,platinum_credit_card,2,17
60,2023-06-10 00:30:07.088511,payment,138.38,basic_checking_account,2,17
60,2024-07-15 00:30:07.088511,transfer,84.09,low_interest_loan,2,17
60,2024-08-15 00:30:07.088511,deposit,130.04,basic_checking_account,2,17
60,2023-07-22 00:30:07.088511,withdrawal,176.57,low_interest_loan,2,17
60,2023-12-29 00:30:07.088511,transfer,116.85,savings_account,2,17
60,2025-02-16 00:30:07.089510,deposit,91.27,credit_card,2,17
60,2024-05-20 00:30:07.089510,payment,168.01,high_yield_savings_account,2,17
60,2024-05-06 00:30:07.089510,withdrawal,174.77,premium_checking_account,2,17
60,2024-01-28 00:30:07.089510,deposit,85.77,premium_checking_account,2,17
60,2024-08-21 00:30:07.089510,deposit,177.69,platinum_credit_card,2,17
60,2023-11-10 00:30:07.089510,deposit,141.58,high_yield_savings_account,2,17
60,2023-07-23 00:30:07.089510,transfer,125.45,high_yield_savings_account,2,17
60,2023-12-09 00:30:07.089510,transfer,157.69,high_yield_savings_account,2,17
60,2023-04-18 00:30:07.090510,transfer,21.55,premium_checking_account,2,17
60,2024-07-01 00:30:07.090510,payment,125.51,investment_account,2,17
60,2025-01-27 00:30:07.090510,transfer,77.16,platinum_credit_card,2,17
60,2024-12-01 00:30:07.090510,withdrawal,172.69,high_yield_savings_account,2,17
60,2023-11-13 00:30:07.090510,payment,72.04,investment_account,2,17
60,2024-05-13 00:30:07.090510,withdrawal,76.98,high_yield_savings_account,2,17
60,2024-11-15 00:30:07.090510,transfer,179.87,basic_checking_account,2,17
60,2023-10-25 00:30:07.090510,deposit,132.23,premium_checking_account,2,17
61,2024-01-10 00:30:07.091510,deposit,95.53,high_yield_savings_account,4,21
61,2025-01-28 00:30:07.091510,deposit,26.15,savings_account,4,21
61,2023-08-12 00:30:07.091510,deposit,12.88,investment_account,4,21
61,2024-12-04 00:30:07.091510,withdrawal,122.7,personal_loan,4,21
61,2021-09-04 00:30:07.092172,withdrawal,115.63,credit_card,4,21
61,2021-03-05 00:30:07.092505,payment,109.28,premium_checking_account,4,21
61,2023-11-14 00:30:07.092505,transfer,56.45,premium_checking_account,4,21
61,2021-10-31 00:30:07.092505,deposit,197.5,personal_loan,4,21
61,2025-01-10 00:30:07.092505,payment,216.74,low_interest_loan,4,21
61,2024-11-28 00:30:07.092505,withdrawal,87.36,low_interest_loan,4,21
61,2022-06-10 00:30:07.092505,deposit,140.0,high_yield_savings_account,4,21
61,2023-07-11 00:30:07.092505,payment,97.11,premium_checking_account,4,21
61,2023-08-31 00:30:07.092505,payment,84.36,premium_checking_account,4,21
61,2024-05-01 00:30:07.093503,transfer,151.55,credit_card,4,21
61,2022-12-07 00:30:07.093503,payment,27.93,savings_account,4,21
61,2021-03-28 00:30:07.093503,deposit,77.93,investment_account,4,21
61,2022-11-23 00:30:07.093503,deposit,74.13,platinum_credit_card,4,21
61,2024-02-07 00:30:07.093503,payment,217.01,basic_checking_account,4,21
61,2022-03-12 00:30:07.093503,transfer,98.71,platinum_credit_card,4,21
61,2025-01-26 00:30:07.093503,withdrawal,8.08,savings_account,4,21
61,2024-08-06 00:30:07.094503,withdrawal,79.25,low_interest_loan,4,21
61,2023-06-04 00:30:07.094503,payment,175.1,personal_loan,4,21
61,2023-11-20 00:30:07.094503,payment,123.08,personal_loan,4,21
61,2022-11-24 00:30:07.094503,transfer,85.27,high_yield_savings_account,4,21
61,2024-11-17 00:30:07.094503,deposit,117.13,basic_checking_account,4,21
61,2021-09-17 00:30:07.094503,withdrawal,52.22,low_interest_loan,4,21
61,2022-11-27 00:30:07.094503,deposit,108.84,credit_card,4,21
61,2021-11-29 00:30:07.094503,transfer,117.46,personal_loan,4,21
61,2023-06-04 00:30:07.095502,withdrawal,35.34,high_yield_savings_account,4,21
61,2021-05-06 00:30:07.095502,payment,104.19,credit_card,4,21
61,2023-01-26 00:30:07.095502,deposit,143.27,low_interest_loan,4,21
61,2024-06-12 00:30:07.095502,deposit,166.72,high_yield_savings_account,4,21
61,2023-08-09 00:30:07.095502,withdrawal,133.54,personal_loan,4,21
61,2021-11-27 00:30:07.095502,withdrawal,115.27,credit_card,4,21
61,2024-09-12 00:30:07.095502,deposit,113.53,savings_account,4,21
61,2021-05-11 00:30:07.095502,payment,69.09,low_interest_loan,4,21
61,2025-02-18 00:30:07.096503,deposit,150.23,basic_checking_account,4,21
61,2022-01-15 00:30:07.096503,payment,180.63,high_yield_savings_account,4,21
61,2024-05-03 00:30:07.096503,payment,95.87,platinum_credit_card,4,21
61,2023-12-04 00:30:07.096503,deposit,156.81,savings_account,4,21
61,2023-01-17 00:30:07.096503,withdrawal,85.85,personal_loan,4,21
61,2023-12-20 00:30:07.096503,withdrawal,97.63,high_yield_savings_account,4,21
61,2023-05-03 00:30:07.096503,withdrawal,45.24,retirement_account,4,21
61,2024-09-18 00:30:07.096503,deposit,101.47,investment_account,4,21
61,2022-09-08 00:30:07.097502,withdrawal,47.48,credit_card,4,21
61,2021-07-07 00:30:07.097502,withdrawal,142.31,premium_checking_account,4,21
61,2024-01-31 00:30:07.097502,transfer,102.09,personal_loan,4,21
61,2023-02-04 00:30:07.097502,deposit,231.83,high_yield_savings_account,4,21
61,2022-11-04 00:30:07.097502,payment,121.78,platinum_credit_card,4,21
61,2024-09-25 00:30:07.097502,transfer,108.32,credit_card,4,21
62,2017-11-15 00:30:07.097502,payment,166.24,retirement_account,9,10
62,2020-07-27 00:30:07.097502,deposit,126.48,retirement_account,9,10
62,2018-03-26 00:30:07.098502,payment,106.19,platinum_credit_card,9,10
62,2024-03-09 00:30:07.098502,payment,73.05,retirement_account,9,10
62,2023-07-31 00:30:07.098502,transfer,181.34,investment_account,9,10
62,2016-07-08 00:30:07.098502,deposit,85.57,investment_account,9,10
62,2021-06-09 00:30:07.098502,deposit,77.37,platinum_credit_card,9,10
62,2021-06-04 00:30:07.098502,transfer,108.62,platinum_credit_card,9,10
62,2018-04-20 00:30:07.098502,deposit,78.75,personal_loan,9,10
62,2018-10-16 00:30:07.098502,payment,93.41,low_interest_loan,9,10
62,2022-07-03 00:30:07.099502,withdrawal,123.41,retirement_account,9,10
62,2023-10-17 00:30:07.099502,payment,112.86,premium_checking_account,9,10
62,2019-07-05 00:30:07.099502,deposit,114.06,premium_checking_account,9,10
62,2019-09-08 00:30:07.099502,payment,191.63,credit_card,9,10
62,2019-06-11 00:30:07.099502,transfer,166.9,basic_checking_account,9,10
62,2021-05-10 00:30:07.099502,withdrawal,82.8,personal_loan,9,10
62,2018-08-02 00:30:07.099502,deposit,97.44,credit_card,9,10
62,2016-04-30 00:30:07.099502,withdrawal,20.93,retirement_account,9,10
62,2023-05-09 00:30:07.099502,payment,87.4,investment_account,9,10
62,2019-05-25 00:30:07.100502,withdrawal,95.46,platinum_credit_card,9,10
62,2023-07-13 00:30:07.100502,payment,63.79,retirement_account,9,10
62,2017-11-15 00:30:07.101359,deposit,20.86,investment_account,9,10
62,2021-11-20 00:30:07.101506,payment,260.44,basic_checking_account,9,10
62,2016-07-30 00:30:07.101506,payment,59.49,low_interest_loan,9,10
62,2023-10-01 00:30:07.102506,deposit,59.59,high_yield_savings_account,9,10
62,2023-01-07 00:30:07.102506,withdrawal,87.56,low_interest_loan,9,10
62,2019-10-31 00:30:07.102506,transfer,72.34,platinum_credit_card,9,10
62,2023-12-07 00:30:07.103507,payment,165.63,high_yield_savings_account,9,10
62,2021-07-13 00:30:07.103507,payment,18.81,basic_checking_account,9,10
62,2025-02-14 00:30:07.103507,deposit,163.95,savings_account,9,10
62,2017-04-24 00:30:07.103507,transfer,74.7,high_yield_savings_account,9,10
62,2020-07-06 00:30:07.104509,transfer,107.53,premium_checking_account,9,10
62,2020-02-20 00:30:07.104509,payment,60.35,credit_card,9,10
62,2025-02-05 00:30:07.104509,transfer,195.63,credit_card,9,10
62,2021-10-02 00:30:07.105507,payment,22.71,personal_loan,9,10
62,2016-03-06 00:30:07.105507,deposit,121.03,premium_checking_account,9,10
62,2016-04-27 00:30:07.106508,payment,50.08,low_interest_loan,9,10
62,2024-09-21 00:30:07.106508,payment,16.68,low_interest_loan,9,10
62,2020-10-30 00:30:07.106508,payment,25.07,basic_checking_account,9,10
62,2016-12-26 00:30:07.107507,transfer,180.95,premium_checking_account,9,10
62,2019-06-21 00:30:07.107507,payment,186.51,investment_account,9,10
62,2024-08-29 00:30:07.107507,transfer,171.13,high_yield_savings_account,9,10
62,2021-01-27 00:30:07.108866,deposit,90.03,high_yield_savings_account,9,10
62,2022-03-28 00:30:07.109505,deposit,79.19,premium_checking_account,9,10
62,2020-11-09 00:30:07.109505,withdrawal,120.98,platinum_credit_card,9,10
62,2018-01-10 00:30:07.109505,transfer,49.63,high_yield_savings_account,9,10
62,2021-10-13 00:30:07.110506,withdrawal,67.08,high_yield_savings_account,9,10
62,2020-06-03 00:30:07.110506,transfer,53.15,personal_loan,9,10
62,2018-02-12 00:30:07.111507,payment,78.37,premium_checking_account,9,10
62,2019-11-05 00:30:07.111507,payment,209.29,low_interest_loan,9,10
63,2019-11-03 00:30:07.111507,withdrawal,129.28,premium_checking_account,7,19
63,2021-12-18 00:30:07.112506,withdrawal,121.53,personal_loan,7,19
63,2018-03-28 00:30:07.112506,payment,131.77,retirement_account,7,19
63,2020-04-29 00:30:07.112506,withdrawal,81.97,premium_checking_account,7,19
63,2020-12-25 00:30:07.112506,deposit,112.59,investment_account,7,19
63,2024-08-13 00:30:07.113515,deposit,45.18,credit_card,7,19
63,2024-10-01 00:30:07.113515,deposit,79.53,low_interest_loan,7,19
63,2023-04-19 00:30:07.113515,payment,47.19,personal_loan,7,19
63,2023-09-08 00:30:07.113515,withdrawal,200.47,low_interest_loan,7,19
63,2024-08-19 00:30:07.114506,transfer,47.82,savings_account,7,19
63,2021-06-27 00:30:07.114506,transfer,86.78,savings_account,7,19
63,2022-12-18 00:30:07.114506,payment,131.32,high_yield_savings_account,7,19
63,2023-01-21 00:30:07.114506,transfer,57.83,personal_loan,7,19
63,2020-06-19 00:30:07.115505,deposit,142.18,basic_checking_account,7,19
63,2019-01-09 00:30:07.115505,payment,108.57,retirement_account,7,19
63,2021-08-02 00:30:07.116508,withdrawal,129.35,savings_account,7,19
63,2023-10-09 00:30:07.116508,deposit,73.39,retirement_account,7,19
63,2018-10-31 00:30:07.116508,withdrawal,80.57,platinum_credit_card,7,19
63,2020-12-31 00:30:07.117506,transfer,151.35,low_interest_loan,7,19
63,2020-10-13 00:30:07.117506,deposit,68.46,low_interest_loan,7,19
63,2022-05-04 00:30:07.118506,transfer,77.05,investment_account,7,19
63,2022-10-27 00:30:07.118506,transfer,121.23,basic_checking_account,7,19
63,2020-10-03 00:30:07.119507,deposit,140.25,retirement_account,7,19
63,2019-11-04 00:30:07.119507,withdrawal,209.52,platinum_credit_card,7,19
63,2021-10-12 00:30:07.120507,deposit,172.69,savings_account,7,19
63,2021-10-25 00:30:07.121507,payment,76.0,credit_card,7,19
63,2020-05-08 00:30:07.121507,withdrawal,141.57,premium_checking_account,7,19
63,2024-08-24 00:30:07.121507,deposit,139.9,platinum_credit_card,7,19
63,2021-02-13 00:30:07.122508,deposit,67.94,investment_account,7,19
63,2022-09-17 00:30:07.122508,deposit,86.75,platinum_credit_card,7,19
63,2020-07-20 00:30:07.123506,transfer,44.4,credit_card,7,19
63,2019-06-21 00:30:07.123506,deposit,41.43,platinum_credit_card,7,19
63,2024-03-18 00:30:07.124509,deposit,140.7,savings_account,7,19
63,2020-01-24 00:30:07.125505,transfer,10.19,personal_loan,7,19
63,2021-05-12 00:30:07.125505,payment,173.52,basic_checking_account,7,19
63,2021-09-22 00:30:07.126504,payment,57.36,premium_checking_account,7,19
63,2021-12-06 00:30:07.126504,payment,139.4,platinum_credit_card,7,19
63,2020-03-10 00:30:07.127508,payment,123.07,premium_checking_account,7,19
63,2018-03-27 00:30:07.128505,withdrawal,31.58,high_yield_savings_account,7,19
63,2020-03-05 00:30:07.128505,payment,91.08,low_interest_loan,7,19
63,2020-05-01 00:30:07.129508,withdrawal,77.84,basic_checking_account,7,19
63,2021-03-01 00:30:07.129508,transfer,137.07,low_interest_loan,7,19
63,2019-09-07 00:30:07.130506,withdrawal,170.06,retirement_account,7,19
63,2022-12-01 00:30:07.130506,deposit,226.67,credit_card,7,19
63,2020-10-30 00:30:07.132505,transfer,81.18,platinum_credit_card,7,19
63,2023-07-21 00:30:07.134507,transfer,115.8,credit_card,7,19
63,2021-03-10 00:30:07.135508,withdrawal,130.6,platinum_credit_card,7,19
63,2024-05-10 00:30:07.136507,payment,79.07,high_yield_savings_account,7,19
63,2023-07-31 00:30:07.137508,payment,29.37,investment_account,7,19
63,2019-11-21 00:30:07.139586,deposit,115.57,premium_checking_account,7,19
64,2023-08-11 00:30:07.145585,withdrawal,105.4,savings_account,2,19
64,2024-03-10 00:30:07.146585,deposit,154.47,credit_card,2,19
64,2025-01-14 00:30:07.147818,transfer,78.27,high_yield_savings_account,2,19
64,2024-02-14 00:30:07.149586,payment,163.65,premium_checking_account,2,19
64,2024-03-12 00:30:07.151587,transfer,31.78,low_interest_loan,2,19
64,2023-11-06 00:30:07.151587,payment,53.59,high_yield_savings_account,2,19
64,2024-05-25 00:30:07.151587,transfer,149.64,platinum_credit_card,2,19
64,2023-07-25 00:30:07.152587,payment,122.55,premium_checking_account,2,19
64,2024-04-14 00:30:07.153023,withdrawal,31.17,credit_card,2,19
64,2024-06-07 00:30:07.153023,payment,185.12,high_yield_savings_account,2,19
64,2024-03-09 00:30:07.154032,deposit,178.71,investment_account,2,19
64,2023-12-28 00:30:07.157591,transfer,82.7,basic_checking_account,2,19
64,2024-07-14 00:30:07.159589,deposit,133.82,platinum_credit_card,2,19
64,2023-08-17 00:30:07.161591,payment,98.12,savings_account,2,19
64,2023-04-02 00:30:07.161591,transfer,122.16,retirement_account,2,19
64,2024-06-16 00:30:07.164587,transfer,109.11,credit_card,2,19
64,2024-11-01 00:30:07.164587,payment,108.45,low_interest_loan,2,19
64,2025-01-25 00:30:07.165589,deposit,34.16,retirement_account,2,19
64,2024-03-11 00:30:07.166264,withdrawal,205.96,investment_account,2,19
64,2023-07-18 00:30:07.166775,payment,33.75,retirement_account,2,19
64,2024-06-17 00:30:07.167790,withdrawal,71.09,investment_account,2,19
64,2025-01-24 00:30:07.168789,payment,114.76,basic_checking_account,2,19
64,2023-07-05 00:30:07.169790,transfer,114.36,personal_loan,2,19
64,2024-04-30 00:30:07.172791,transfer,147.19,platinum_credit_card,2,19
64,2024-05-15 00:30:07.173794,deposit,78.3,platinum_credit_card,2,19
64,2023-06-21 00:30:07.173794,withdrawal,183.02,low_interest_loan,2,19
64,2023-06-06 00:30:07.173794,deposit,68.16,platinum_credit_card,2,19
64,2023-03-17 00:30:07.175791,transfer,137.05,personal_loan,2,19
64,2024-06-20 00:30:07.175791,deposit,70.45,high_yield_savings_account,2,19
64,2023-11-04 00:30:07.187790,payment,119.71,premium_checking_account,2,19
64,2024-01-30 00:30:07.188790,deposit,91.23,credit_card,2,19
64,2023-05-03 00:30:07.189790,transfer,95.24,premium_checking_account,2,19
64,2023-10-21 00:30:07.189790,withdrawal,12.22,platinum_credit_card,2,19
64,2024-02-16 00:30:07.190790,withdrawal,122.7,investment_account,2,19
64,2024-01-07 00:30:07.200801,payment,138.93,basic_checking_account,2,19
64,2023-06-13 00:30:07.200801,deposit,43.89,high_yield_savings_account,2,19
64,2024-12-08 00:30:07.200801,withdrawal,56.78,low_interest_loan,2,19
64,2024-08-11 00:30:07.200801,transfer,179.48,basic_checking_account,2,19
64,2023-07-18 00:30:07.200801,deposit,103.57,personal_loan,2,19
64,2024-02-16 00:30:07.200801,deposit,83.66,investment_account,2,19
64,2023-05-11 00:30:07.201793,payment,67.08,high_yield_savings_account,2,19
64,2024-04-14 00:30:07.201793,deposit,70.27,low_interest_loan,2,19
64,2024-03-18 00:30:07.201793,withdrawal,83.91,platinum_credit_card,2,19
64,2025-01-09 00:30:07.201793,payment,98.38,retirement_account,2,19
64,2024-06-21 00:30:07.201793,deposit,148.76,retirement_account,2,19
64,2023-12-11 00:30:07.201793,deposit,58.45,savings_account,2,19
64,2023-08-05 00:30:07.202791,deposit,94.99,credit_card,2,19
64,2024-11-08 00:30:07.202791,payment,102.32,basic_checking_account,2,19
64,2023-05-03 00:30:07.202791,payment,159.81,investment_account,2,19
64,2024-09-19 00:30:07.202791,withdrawal,189.34,investment_account,2,19
65,2023-06-20 00:30:07.202791,withdrawal,144.24,high_yield_savings_account,6,24
65,2019-05-29 00:30:07.203628,transfer,39.41,premium_checking_account,6,24
65,2019-05-11 00:30:07.203789,deposit,111.89,investment_account,6,24
65,2023-10-03 00:30:07.203789,withdrawal,123.98,investment_account,6,24
65,2024-11-28 00:30:07.203789,transfer,53.63,investment_account,6,24
65,2020-10-07 00:30:07.204349,payment,164.42,credit_card,6,24
65,2023-04-12 00:30:07.204791,transfer,47.79,retirement_account,6,24
65,2024-04-08 00:30:07.204791,withdrawal,129.5,personal_loan,6,24
65,2020-03-21 00:30:07.204791,deposit,45.53,retirement_account,6,24
65,2023-04-13 00:30:07.204791,transfer,188.42,premium_checking_account,6,24
65,2020-11-25 00:30:07.204791,transfer,163.95,premium_checking_account,6,24
65,2020-07-27 00:30:07.204791,transfer,70.47,retirement_account,6,24
65,2024-05-15 00:30:07.204791,transfer,56.95,personal_loan,6,24
65,2023-06-23 00:30:07.204791,transfer,57.22,credit_card,6,24
65,2024-08-12 00:30:07.205793,payment,57.36,savings_account,6,24
65,2023-09-07 00:30:07.205793,withdrawal,119.43,investment_account,6,24
65,2023-07-09 00:30:07.205793,withdrawal,77.08,investment_account,6,24
65,2020-10-30 00:30:07.205793,deposit,100.3,savings_account,6,24
65,2020-03-12 00:30:07.205793,transfer,84.16,credit_card,6,24
65,2022-07-24 00:30:07.206789,payment,56.14,investment_account,6,24
65,2020-04-12 00:30:07.206789,transfer,115.26,high_yield_savings_account,6,24
65,2022-11-03 00:30:07.210789,withdrawal,139.44,low_interest_loan,6,24
65,2021-12-25 00:30:07.212201,payment,79.94,platinum_credit_card,6,24
65,2022-08-19 00:30:07.212790,payment,135.48,personal_loan,6,24
65,2019-03-01 00:30:07.213791,withdrawal,97.05,credit_card,6,24
65,2023-03-19 00:30:07.213791,deposit,192.57,credit_card,6,24
65,2022-10-10 00:30:07.214791,payment,120.52,premium_checking_account,6,24
65,2024-07-31 00:30:07.214791,deposit,160.73,low_interest_loan,6,24
65,2025-02-03 00:30:07.215791,withdrawal,12.79,retirement_account,6,24
65,2020-11-19 00:30:07.215791,payment,121.55,basic_checking_account,6,24
65,2020-01-10 00:30:07.215791,withdrawal,86.7,savings_account,6,24
65,2022-03-20 00:30:07.215791,transfer,127.84,platinum_credit_card,6,24
65,2020-07-28 00:30:07.215791,deposit,65.02,high_yield_savings_account,6,24
65,2024-05-02 00:30:07.216791,payment,89.53,high_yield_savings_account,6,24
65,2019-08-12 00:30:07.216791,payment,135.89,basic_checking_account,6,24
65,2019-05-09 00:30:07.217793,deposit,163.41,retirement_account,6,24
65,2024-08-15 00:30:07.217793,deposit,163.64,basic_checking_account,6,24
65,2022-10-24 00:30:07.218791,transfer,21.05,personal_loan,6,24
65,2021-06-24 00:30:07.218791,transfer,229.3,personal_loan,6,24
65,2020-08-13 00:30:07.219791,payment,120.95,platinum_credit_card,6,24
65,2020-03-22 00:30:07.220867,deposit,121.84,credit_card,6,24
65,2024-02-29 00:30:07.221793,deposit,49.74,personal_loan,6,24
65,2020-07-18 00:30:07.221793,payment,110.94,premium_checking_account,6,24
65,2019-10-06 00:30:07.222791,payment,91.66,premium_checking_account,6,24
65,2024-08-05 00:30:07.222791,payment,25.14,premium_checking_account,6,24
65,2025-01-20 00:30:07.222791,payment,136.33,high_yield_savings_account,6,24
65,2023-08-23 00:30:07.223791,transfer,185.31,savings_account,6,24
65,2022-01-23 00:30:07.225794,deposit,11.78,high_yield_savings_account,6,24
65,2019-05-20 00:30:07.225794,transfer,132.35,personal_loan,6,24
65,2021-08-18 00:30:07.225794,deposit,65.78,platinum_credit_card,6,24
66,2021-04-28 00:30:07.231793,transfer,163.73,premium_checking_account,4,22
66,2023-12-29 00:30:07.232796,withdrawal,43.22,investment_account,4,22
66,2021-10-03 00:30:07.233791,payment,158.99,premium_checking_account,4,22
66,2023-09-09 00:30:07.233957,deposit,83.56,savings_account,4,22
66,2021-04-09 00:30:07.233957,payment,43.61,premium_checking_account,4,22
66,2023-03-28 00:30:07.234790,payment,79.07,retirement_account,4,22
66,2023-11-08 00:30:07.235791,transfer,29.86,basic_checking_account,4,22
66,2023-12-28 00:30:07.235791,payment,12.28,retirement_account,4,22
66,2023-01-20 00:30:07.235791,withdrawal,82.68,retirement_account,4,22
66,2021-03-09 00:30:07.236886,withdrawal,136.33,investment_account,4,22
66,2022-12-24 00:30:07.236886,payment,59.89,low_interest_loan,4,22
66,2024-08-20 00:30:07.236886,payment,19.68,retirement_account,4,22
66,2021-03-20 00:30:07.237792,deposit,53.84,investment_account,4,22
66,2023-01-07 00:30:07.237792,payment,126.83,low_interest_loan,4,22
66,2022-05-20 00:30:07.237792,transfer,47.16,platinum_credit_card,4,22
66,2024-07-24 00:30:07.238791,deposit,143.23,basic_checking_account,4,22
66,2023-10-19 00:30:07.238791,transfer,83.58,retirement_account,4,22
66,2022-02-05 00:30:07.238791,transfer,93.21,savings_account,4,22
66,2021-12-08 00:30:07.239792,deposit,90.13,platinum_credit_card,4,22
66,2024-08-26 00:30:07.239792,deposit,84.47,personal_loan,4,22
